0005-anti-human-CD80 0007-anti-human-CD274 0008-anti-human-CD273 0009-anti-human-CD275 0161-anti-human-CD11b 0021-anti-human-CD252 0022-anti-human-CD137L 0023-anti-human-CD155 0024-anti-human-CD112 0026-anti-human-CD47 0027-anti-human-CD70 0028-anti-human-CD30 0031-anti-human-CD40 0032-anti-human-CD154 0033-anti-human-CD52 0034-anti-human-CD3 0046-anti-human-CD8 0047-anti-human-CD56 0050-anti-human-CD19 0052-anti-human-CD33 0054-anti-human-CD34 0056-anti-human-CD269 0060-anti-human-CD90 0061-anti-human-CD117 0062-anti-human-CD10 0063-anti-human-CD45RA 0064-anti-human-CD123 0066-anti-human-CD7 0070-anti-humanmouse-CD49f 0071-anti-human-CD194 0072-anti-human-CD4 0125-anti-human-CD44 0081-anti-human-CD14 0083-anti-human-CD16 0085-anti-human-CD25 0087-anti-human-CD45RO 0088-anti-human-CD279 0089-anti-human-TIGIT 0100-anti-human-CD20 0101-anti-human-CD335 0102-anti-human-CD294 0123-anti-human-CD326 0124-anti-human-CD31 0127-anti-Human-Podoplanin 0134-anti-human-CD146 0135-anti-human-CD324 0136-anti-human-IgM 0138-anti-human-CD5 0141-anti-human-CD195 0142-anti-human-CD32 0143-anti-human-CD196 0144-anti-human-CD185 0145-anti-human-CD103 0146-anti-human-CD69 0147-anti-human-CD62L 0149-anti-human-CD161 0151-anti-human-CD152 0152-anti-human-CD223 0153-anti-human-KLRG1 0154-anti-human-CD27 0155-anti-human-CD107a 0156-anti-human-CD95 0159-anti-human-HLADR 0160-anti-human-CD1c 0162-anti-human-CD64 0163-anti-human-CD141 0164-anti-human-CD1d 0165-anti-human-CD314 0166-anti-human-CD66b 0167-anti-human-CD35 0168-anti-human-CD57-R 0169-anti-human-CD366 0170-anti-human-CD272 0171-anti-humanmouserat-CD278 0174-anti-human-CD58 0175-anti-human-CD96 0176-anti-human-CD39 0177-anti-human-CD178 0179-anti-human-CX3CR1 0180-anti-human-CD24 0181-anti-human-CD21 0185-anti-human-CD11a 0186-anti-human-IgA 0187-anti-human-CD79b 0189-anti-human-CD244 0196-anti-human-CD235ab 0205-anti-human-CD206 0206-anti-human-CD169 0207-anti-human-CD370 0208-anti-human-XCR1 0215-anti-human-CD268 0217-anti-human-CD54 0218-anti-human-CD62P 0224-anti-human-TCRab 0245-anti-human-CD106 0246-anti-human-CD122 0247-anti-human-CD267 0353-anti-human-CD41 0355-anti-human-CD137 0356-anti-human-CD254 0358-anti-human-CD163 0359-anti-human-CD83 0360-anti-human-CD357 0362-anti-human-CD309 0363-anti-human-CD124 0366-anti-human-CD184 0367-anti-human-CD2 0368-anti-human-CD226 0369-anti-human-CD29 0370-anti-human-CD303 0371-anti-human-CD49b 0373-anti-human-CD81 0374-anti-human-CD98 0375-anti-human-IgGFc 0384-anti-human-IgD 0385-anti-human-CD18 0386-anti-human-CD28 0387-anti-human-TSLPR 0389-anti-human-CD38 0390-anti-human-CD127 0048-anti-human-CD45 0392-anti-human-CD15 0393-anti-human-CD22 0394-anti-human-CD71 0395-anti-human-B7H4 0396-anti-human-CD26 0397-anti-human-CD193 0399-anti-human-CD204 0400-anti-human-CD144 0402-anti-human-CD1a 0406-anti-human-CD304 0407-anti-human-CD36 0420-anti-human-CD158 0437-anti-mousehuman-CD207 0576-anti-human-CD49d 0577-anti-human-CD73 0590-anti-human-CD305 0591-anti-human-LOX1 0592-anti-human-CD158b 0594-anti-human-CD133 0597-anti-human-CD209 0599-anti-human-CD158e 0600-anti-human-CD158f 0801-anti-human-CD337 0802-anti-human-CD336 0828-anti-human-CD307d 0829-anti-human-CD307e 0830-anti-human-CD319 0055-anti-human-CD138 0853-anti-human-CLEC12A 0863-anti-human-CD257 0867-anti-human-CD94 0870-anti-human-CD150 0895-anti-mousehuman-Mac2 0896-anti-human-CD85j 0897-anti-human-CD23 0899-anti-human-HLAA2 0901-anti-human-GARP 0902-anti-human-CD328 0908-anti-human-TCRVb13.1 0920-anti-human-CD82 0944-anti-human-CD101 0985-anti-human-CD360 1046-anti-human-CD88 1047-anti-human-HLAF 1048-anti-human-NLRP2 1051-anti-human-Podocalyxin 1052-anti-human-CD224 1056-anti-human-CD258 1057-anti-human-DR3
NCAM1 0 0 0 0 0.0947322054308876 0 0 0 0 -0.101429470411053 -0.200342393797894 -0.0196887489512278 0 0 0 -0.504889179270244 0.0163991093684046 1.06206877141371 0 -0.0107248811317684 0 -0.0421277509834817 0 0 0 0 0 0 -0.0163034121529432 0.00639496958875926 -0.141575960790173 -0.117729154982225 0 0.418888907681649 -0.0288051296531353 0 -0.100556030609497 0 0 0.0829173405786554 0 0 0 -0.0369582787138256 0 0 0 -0.0423352943091946 0 0 0 -0.0471880726296246 0 0 0 -0.0592177430476894 -0.137635450910296 0 -0.395832985178051 0 0 -0.0573166510924792 -0.000717938528039616 0 0 -0.0380510005401476 0 -0.00669505114353545 0 -0.0553586467871791 0 0 -0.0107530195328828 -0.0426778594098688 -0.0721153375434156 0 0 0 -0.0406072107326368 0 0 0 0 -0.0191419400613125 0 0 0 0 0 0 0 0 0 0 -0.0831227838589744 0 0 0 0 0 0 0 0 0 0 0 0.358965842621059 0 0 0 0 -0.140876993208318 0 0 0 0 0 0 0 0 -0.0826012624144484 0 0 -0.0216803888204947 -0.0436243285485868 -0.0119614956834723 0 0 0 0 0 0 0 0 0 0 0 0 0.0836396611750731 0 -0.122357233093175 -0.111926832940044 -0.0148746606065445 0 0 0 0 0 0 0 0 0.451466139000957 0 0 -0.152705459739192 0 0 0 0 -0.00657312770887576 0 0 -0.0257848416087853 -0.0691597843934935 -0.00360341951772885 -0.012251602169638 0 -0.074210716689897 0 0
CD19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.386102586539021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.013229873965679 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.181575129321403 0 0 0 0 0 0 0 0.185537609022971 0 0 0 0 0 0 0 0.241934230399214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ITGAX 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0204869760844075 -0.257829986111386 -0.21912683751319 0 0 0 0 0 0 0 0 0 0 -0.0681062347922362 -0.0394706813626558 0 0 0 0 0.163975670302437 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.150376469358858 0 0 0 0 0 0 0 0 0 0 0 -0.0362238347474573 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0756534722665685 0 0 0 0 0 0 0 0 0 0 0 0 -0.00334923722288211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
NECTIN2 0 0 0 0 0 0 0 0.0903765133384546 0 0.444722354316816 0 0 0 0 0.147995746467592 0.631792905016036 0 0 0 0 0.0839394567081869 0 0 0.138448633588837 0 0.137772136657263 0.0557911350743848 0.355231010182698 0.770629254011636 0.000144936545342284 0.140810926148404 0 0 0 0 0 0.0496680881320557 0 0 0.269124779511099 0 0 0.624080586880898 0 0.00945819184540908 0 0 0.437153898311882 0.332405325450194 0 0 0 0 0.232148032204945 0.301304757450738 0.0152610137398849 0 0 0.289555634897038 0.246416845428224 0.188858074593107 0.131669315217655 0 0.266553586854885 0.0792366617197306 0.317624987191673 0.00335245432283098 0 0 0.0267803342089402 0 0.351051848140244 0 0 0 0 0 0 0 0.237545862994009 0 0 0.129576654268405 0 0 0 0.0756916469151678 0 0.196615006332086 0 0 0.322108939387375 0.61785251718421 0.399542498468585 0.114438592164088 0 0 0.614335216122979 0 0 0.389649495335151 0 0 0 0 0 0.346280916598885 0.148519072019846 0.309674620536557 0 0.423393822024494 0.153569610620826 0 0 0 0 0 0 0.150919947540017 0.100491564831102 0.00527910333603719 0 0 0.231413241883568 0 0 0 0 0 0 0.207520718327156 0.60518232090917 0 0 0.178565638147944 0 0 0 0 0.173000664102619 0.172046716696271 0 0 0 0.199800541381441 0 0 0 0.0317951785817899 0.574674512076459 0.0698946857395987 0 0 0 0 0 0 0 0.0947698059620207 0 -0.0998946086065631 0 0 0 0 0 0 0 0 0
ITGAL 0 0 0 0 0 0 0 0 0 -0.0621375305602193 0 0 0 0 -0.00397734730515131 0 0.00432259593102998 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.155961886112906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.105613358399749 0 0 0 0 0 0 -0.031237693374282 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
FUT4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0761749783569441 -0.1149646781478 -0.119722166830902 0 0 0 -0.112354447807794 0 0 0 0 -0.348535977557845 0 0 -0.131531228404298 0 -0.148748800925299 0 0 0 -0.229868907465485 -0.0590011552515833 0 0 0 0 0 0 0 0 0 0 0 0 -0.205401101693927 0 0 0 0 -0.104578263138098 0 0 0 0 -0.00423178794281979 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0221277745087144 0 0 0 -0.193696169088436 0 -0.0441470927825173 0 0 -0.0579740789093052 0 0 0 0 0 0 0 0 0 0 0 -0.0735705947784742 0 0 0 0 0 0 0 0 0 0 0 0 0.0374256323092938 -0.0395344336785239 -0.115175624339503 0 0 -0.0110385849926395 0 0 0 0 0 0 0 0 0 0 0 0.034660224249422 -0.0447045976195004 -0.191515970851442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0470481182488874 0 0 0 0 0 0 0 0 0 -0.0658078747294632 0 0 0 -0.0583940478752931 0 0 -0.0532214468010976 0 -0.230351005830922 0 0 0 0 0 0 0 0 0
PVR 0 0 0 0 0.748814804404522 0 0 0.29371255008094 0 0 0.188149487041118 0 0.284775272798596 0 0 -0.496410500909683 0.316755390372389 0 0 0.376537797460081 0 0 0 0 0 0 0 0 0 0.36866906153378 0 -0.147911165556599 0.0442584968288956 0 0 0.101773833988372 0 0 0 0 0 0 0 0.125548911748415 0 0 0 0 0 0 0 0.239104378446125 0 0.294655328425189 0 0 0.0503081103082698 0 0 0 0.394150632150938 0 0.915805795818197 0 0.464131051340921 0.0242949437571395 0.264290434709052 0.708972690145006 0 0.484909184960144 0 0.264007480709915 0 0.331982831634219 0.141189720242039 0.0898913172034465 0.34835683379841 0 0.734923616705909 0 0 0 0 0 0.106182657377476 0 0.107886454867519 0 0.0496078793886525 0.349090541902444 0 0.49598396530451 0 0 0.246143707149475 0 0 0 0.73281532082007 0 0 0 0 0 0 0 -0.0649173399126229 0.424240012339152 0.175821774795311 0 0.259404247429568 0.286411747018287 0 0 0 0 0 0 0 0.219068526344537 0 0 0 0.0994399564557694 0 0 0 0.0054491413641465 0 0.233093860603622 0 0.29964577333438 0 0 0.484184037841511 0 0 0 0 0 0 0 0.454986462868885 0.0126404652835022 0 0 0 0 0 1.06180375908587 0 0 0 0 0.439413199126333 0.390904657268532 0.0610374308396914 0 0.65324846448759 0 0.491204089400714 0 0 0.305881147396834 0 0.148546455954698 0 0.818317508364923 0 0
KIR3DL1 0 0 0 0 0 0 0 0 0 0.0156003218358325 0 0 0 0 0.0102359412961919 0.123841306072049 -0.0607476534285506 0 0 0.0283842113696059 0 0 0 0 0 0.102134941776362 0 0.0920358167286873 0 0 0.00241483447271003 -0.0358386166837584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.165587455137058 0 0 0 0 0 0 0.147606667052311 0 0 0 -0.0133701106188211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.060665621854062 0 0 0 0 0 0 -0.00988829934510519 0 -0.0101944388295778 0 0.0570232614197193 0 0 0 0 0 0 0 0 0 0 -0.0259800344136688 0 0 0 0 0 0 0 0 -0.0161067196474711 0.045303915812976 0 0 0 0.0205401184639114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33927940247868 0 0 0.491941433621986 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0698317126442755 0 0 0 0 0 0 0 0 0 0 0
CD163 0 0 0 0 -0.0593351368343487 0 0 0 0 -0.319701574424487 0 0 0 0 -0.00745035389395697 -0.470017466521609 -0.507315263298058 0 0 0 0 0 0 0 0 0 -0.204275060965923 -0.0545732385035493 -0.151614842832229 -0.217915893881616 -0.229109577497686 -0.291343350414975 0 -0.203537905119058 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.068228760689328 0 0 0 0 -0.0604515981970845 -0.0435869414141475 0 0 0 0 0 0 0 -0.0228781309400882 0 0 0 0 -0.0806742460595819 0 0 0 0 0 0 0 0 -0.321532925957615 0 0 0 0 0 0 0 -0.393899373659559 0 0 0 0 0 0 -0.413563908009152 0 0 0 -0.029706968235582 0 0 0 0 0 0 0 0 0 0 -0.553520627840416 0 0 0 0 0 0 0 0 -0.0158747747109438 0 0 0 0 0 0 0 -0.242163433052119 0 0 0 0 0 0 0 0 0 0 -0.307757952994218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00259977215529321 0 0 0 0 0 0 0 0 0
SIGLEC1 5.27020193321218 4.62899203783444 6.64891157139098 6.08554747357362 4.32879113106846 6.14540223866325 7.18994062302646 2.76104105488658 4.54443882639642 5.54491886100457 4.86953603902197 6.83732392950913 6.14845888031243 5.31498039017406 3.66944990997281 0 2.39492401389593 3.94647934394476 5.25370929244104 3.91507934620261 6.01077757389993 6.63104270310131 4.0959334816139 6.55221061083672 7.08226299339725 3.03307438756327 4.8851355064543 0 10.8774677946884 9.91594678575085 1.79199851430137 3.83951219372429 5.35041573796366 3.70348399209524 5.65785760387647 5.42002397005659 5.20621537063027 5.89117151802943 4.88451856473139 4.54503655355847 7.40489165855326 4.8016053836647 4.9703097989502 7.39732606372396 4.77155827620682 1.52466311674072 0 0.333623921243096 6.12907725230905 7.85143620625038 3.60470239226246 6.30338336972873 4.07856714718816 8.6674532930638 0.34050092790168 4.48360604770463 6.79248245311431 5.22281681067527 6.78457615416735 1.07502658892437 8.4570343340704 2.97978857994175 4.08067518307221 4.55118309550814 4.39099123786449 6.00323600913373 4.83065150381777 6.10510079594898 7.11029858439537 7.41579419210336 2.48863026174509 4.90685768916578 7.0191654301237 4.93527292290547 5.95188887983795 6.32918938451742 4.47284614919667 6.92408203454997 6.16620290666247 6.33704252828175 3.09788819952721 3.29273745553372 6.49586189574699 7.45592297135372 4.20080996660195 0 5.28298047723048 2.70925333844483 8.60155065563022 6.47652512769879 3.63599161330742 4.34578531183311 10.5113296067388 1.55607860208831 5.52868259228509 5.05805139195583 5.44005948465239 11.6975353196031 5.1043430714203 7.42197202906191 4.35170527756457 5.16385116840966 5.97796200057578 3.20117065689413 6.83045247779781 5.86247246455391 3.13432982419166 9.37058490649865 7.24280755025804 5.06543279450301 10.8716611635771 5.37420893904626 4.72546027507715 2.94681854075303 0 4.88826260902881 6.28300039634273 2.00834509096966 3.68973049185258 4.44333855169461 4.11585764810552 4.06725336461088 3.76108758642387 4.0469990975305 6.49719045776368 6.97156363289731 6.69452994414508 5.48732057986297 7.63330705786373 6.89117771488005 4.39678154166811 5.19671893108573 4.31303732042843 4.37450616522111 5.1537957987002 4.62908678385952 3.64623147586114 6.34531540483533 5.3444010577677 4.2834556163819 5.46757563537273 6.23394870756251 6.18890859119375 6.30670953765075 6.80505877005595 7.02722998486508 4.48338883408638 6.85855376199617 6.07200213959545 2.61341043408911 5.07330433507732 7.66737933601826 6.85553727530694 6.5839105863051 6.60962339593331 5.4705253763211 7.28141693713261 8.95714949556852 2.12810712122461 7.44220123229486 5.52600788223992 4.24454456812239 7.02509611913084 6.78584851258483 7.61964746945024 7.15317858632156 5.37795064976686 5.99974234821088 7.52089028148014 6.49381962522039
CCR3 0 0 0.0144707150997981 0 0 0 0 -0.0466277126616065 0 -0.175800341161216 0.185713331769304 0 0 0 -0.467300533645465 0.141354303909279 -0.828009183112195 0 0 -0.678863895053158 0 0 0 0 0 0 0 0.505378187829481 -0.531893890892517 1.16811777188837 1.40964910696169 -0.291196724248361 0.0504233916422338 0 0 0.526168829748707 0 0 0 0 0 0 0 0 0 0 0 0.447576584574242 0 0 0 0 0 -0.252609984469913 3.91847744255388 0 0.37328975018005 0 0.141936040533149 0 0 0.330429036334918 2.07059309858862 0 0 0 0 0.161997807878704 0 0 -0.258045049272755 0 0 1.00995709854299 0 0 1.94271642280451 0 0 0 0 0 0 0 -0.27596086846944 0 0 0 0 0 0 0 0 0 0 0.282938262726012 0 0 0.400512530433175 0 0 0 0 0 0 0 0 0 -0.524319940784152 0 0 0 0 0 0 0 0 0 -0.661955283865799 0 0 0 0 4.69598978442104 0 0 0 0 0 0 0 0 0 0 -0.979108416760704 0 0 0 0 0 0.307274178777348 0 0 0 0 0 0 0 0 -0.116022844842009 0 0 0 0 0 0 0 0 0 0 0 0 0 0.248620865484916 0 0 0 0 0 0
CCR4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100435642848245 -0.187523831937587 0.263778385522041 0 0 -0.0234836095029865 0 0 0 0 0 0 0 0.464303133004615 -0.221918295930193 1.81530116873696 -0.459673384188767 0.0814935530484283 0 0.000522644511943526 0 0.00176461482819547 -0.200096468723503 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.167511200266084 0 0 0.0301232978113932 -0.140367140818623 -0.0196341667760387 0 0.0336675689173849 0 0 0 0 0 0.183390022273268 0 -0.156192869262001 0 0 0 0.0661853745600632 0 0 0 0 0 0 0 -0.0534605864349212 0 0 0 0 0 0 0 0 0 0 0 -0.27832594138524 0 0 0 0 0 0 0 0 0 0 0 0 -0.0908899865434836 0 -0.520068111255422 0 0 0 0 0 0 -0.156339040366722 0.0079724574813335 0 0 -0.12043704766868 -0.0160108775822346 0 0 0 0 -0.262880631507296 0 0 0 0 0 0 0 0 -0.724109236399469 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0169575554296616 0 0 0 0 0 0 0.0439400051094384 0 0.177818968895518 0 0 0 0 0 0 0 0 0
CCR6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0219205155422462 0 0 0 0 0 0 0.145065422521719 0 0 0 -0.367549690648492 0.157919917422762 0.160969924534545 0 -0.0359506973578556 0 0 0 -0.0569709066199653 0.0386231355610144 0 0 0 0 0 0 0 0.053423895549352 0 0 0 -0.0486378048692092 0 1.10406671460928 0 0 0 -0.400203603634332 0 0 0 -0.00414541219091645 0 0 0.000946043845004356 0 0 0 0 0 0.0114910017630334 0 0 0 0 0 -0.120898379137495 0 0 0 0 0 0 0 0 0 0 -0.0766298459464558 0 0 0 0 0 0 0 0 -0.010674017770357 0 -0.0166960792698723 0 0 0 0 0 0 0 0 0 0 0.216197440785895 0 0.148625640130252 0 0 0 0 0 0 -0.00166995443005099 0 0 0 0.0164552986644139 0 0 0 -0.00524424813671152 0 0.266735791173368 0 0 0 0 0 0 0 0 0.0183233808121787 0.034388532708781 -0.269799908775016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0140370906491326 0 0 0 0 0 0 0 -0.0433071026519027 0 0 0 0 -0.00399659459895213 0 0 0 0
CR2 0 0 0 0 -0.408981411976324 0 0 -0.162406221094677 0 0 0 0 0 0 -0.0525677982318445 -0.893709491287272 0.384630515927499 -0.0198499150436964 0 -0.196648825507219 0 0 0 0 0 -0.37636779255267 0 -0.294323247953024 -0.231988214177291 -0.0589980702989224 -1.08825576299352 0 -0.215933622949512 0 0 0 0 0 0 -0.143586899648937 0 0 0 0 0 0 0 -0.105872236179586 -0.101803189366832 0 0.0543455697891903 0 0 0 0 0 -0.0335635300329799 0 -0.519129634357667 0 0 -0.0305887459195103 0.0261428825438041 0 0 0 0 0 0 0.916884096593895 0 0 0 -0.044490120184434 0 0 0 0 0 0 1.11727684421755 -0.236009582462931 0 0 -0.370296692423299 0 0 0 0 0 0.306928151494356 0 0 -0.455766362759125 0 -0.152036827176304 0 0 0 0 0 0 0 0 0 0 -0.44275840577088 0 -0.698405270378598 0.0198451233630286 0 -0.145893585623658 0 0 0 -0.156053975869017 -0.0145460752361253 0 0 0 -0.00270993132640301 0 0 0 0 0 0 0 0 0 0 -0.109552571122227 0 0 0 0.529274907889985 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.135851691613716 0 0 0 0 0 0 0 0 -0.146319614094932 0 -0.102509744587068 0 0 0 0 0 0 0 0 0
CD22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0801647359256751 -0.121256007401187 0 0 0 0 0 0 0 0 0 0 -0.465128343893589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0110070925491756 6.57246501130137e-05 0 0 0 0 0 0 0 -0.0239619979545023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0512912035956014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.307893234686237 0 0 0 0 0 0 0 0.133790084009559 0 0 0 0 0 0 0 0.0117125380085608 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CD226 0 0 0 0 0.0204387564211262 0 0 0 0 0 0 0 0 0 0 -0.0772944370974207 0.0218688873942113 0 0 -0.000430951077876351 -0.00314796558699037 0 0 0 0 -0.00501198425134057 0 -0.0165452569845996 0 -0.0955352340258559 -0.094247831232861 0 0 -0.00145350209052946 0 0 0 0 0 0 0 0 -0.0791105900935859 0 0 0 0 0.0353641089803385 -0.0784081097659419 0 0 0 0 0 0.0661446196913335 0 0 0 0 0 0 -0.0220104018423021 0 0 0 0 0 0.012369793545369 0 0 0 0 0 -0.0100301071733661 0 0 -0.00714405954860781 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0901264774055742 -0.011789986586958 0 0 0 0 0 0 0 0 0 0 0 -0.0512517874007853 0.184104294925295 0 0 0 0 0 0 0 0.0219956025801719 -0.00281940673775695 0 0 -0.0346726639865498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0457372543921385 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CD244 0 0 0 0 0 0 0 0 0 0.0724422921843957 0 0 0 0 0 0.166639112936338 -0.0140271709486252 0 0 0.0709944535754682 0 0 0 0 0 0.538474466532245 0 0.0142435232104354 0.0863659976233455 0.103013822945684 0 0 0 0 0 0 0.131397808424542 0 0 0 0 0 0 0 0 0 0 -0.162362750137234 0 0 0 0 0 0.0191905997628161 -0.0762116605447088 0 0 0 0 0 0 0 0 0 0 0 0 0.207116601537258 0 0 0 0 0 0 0 0 0 0 0 0 0 0.272989367142074 0 0 0.66920184295016 0 0 0 0 0 0 0.253397105584168 0 0 0 0.0376095174471802 0 0 0 0 0 0 0 0 0 0 0 0 0.248003071578082 0 0 0.0224606588013991 0 0 0 0.123721099606478 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00733915908137459 0 0 0 0.132743448583699 0 0 0 0 0.0346655617748849 0 0 0 0 0 0 0 0.0962648478911739 0 0 0 0 0 0 0 0 0.0796344916015193 0 0 0 0 0 0 0 0 0
ICOS 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0399604494033716 0.0790892766388455 -0.203913645524249 0 0 -0.00886600003726746 0 0 0 0 0 0 0 -0.0437702508633573 0 0 0.159042285399413 0 0 0 -0.096658655212393 0 0.0523760880958389 0 0 0 0 0 -0.0150731343045848 0 0 0 0 0 0 0 0 0 0 0 0.165823273136046 0 0 0 -0.0242724882015216 0.0188081520299461 0 0 0 0 0 0 0 -0.0612748862832877 0 0 0 0 0 0.429955508283678 0 0 0 0 0 0 0 0.000664729236192542 0 0 -0.145051929514455 0 0 0 0 0 0 0 0 0.043539392864519 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0742283534846688 0 0.154212931825662 0 0 0 0 0.0471426830042357 0 -0.154540558519724 0 0 0 0 0 0 0 0 -0.00165959082924973 0 0 0 0 0 0.00116438996270225 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.144376941251012 0 0 0 0 0 0 0 0 0
PDCD1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.126673190363362 0.340535935503111 -0.158853617427319 -0.118846471131873 0 -0.05400602170999 0 0 0 0 0 -0.178324190413578 0 -0.0253015442547933 -0.136573857616827 -0.143818203976779 0.346208423542743 0.0145567175469949 0 0 -0.00211286074876438 0.00425094521928346 1.50883987857407 0.0830433527271053 0 -0.0353881829714481 0 0 0 0 0 0 0 0 0.139274128423312 0 0 0 0 0 -0.265597018237407 0 0 0 -0.0807536019389392 0.0242012062604396 0 0.0573681260985179 0.138017801746476 0 0 0 0 -0.157610777689324 0 -0.0375318785129942 0 0 0 0.270018017109372 0 0 0.0190821583066459 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.143279933643024 0 0.112139667970017 0 0 0 0 0 0 0 0 0 0 0 0 0.0798139234225532 -0.0836398935303826 -0.0485770838670689 0 0 0.0905844241594744 0 0 0 0.189991156736759 0.0642602539971129 0 0.219952806105522 0 0.162586456866085 0 0 0 0 0 0 0 -0.00347040561355762 0 0 0 0 0 0 -0.0159826148199114 -0.0360708769853483 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.263455848162304 0.0125535906821528 0 0 0 0 0 -0.0290906990125343 0 -0.0623522183464969 0 0 0 0 0 0 0 0 0
ITGB1 0 0 0 0 0.00340719980432198 0 0 0 0 0 0 0 0 0 0 -0.0268662653734858 -0.0344320463736442 0 0 -0.0111134391340105 0 0 0 0 0 -0.0119508314386129 0 -0.190906397471489 0.288181262660509 0.0912479300280589 0.10495270435694 0.0579340155854971 0 0 0 0 0 0 0 0.0208505863545875 0 0 -0.0901602842579207 0 0 0 0 0.001151319229455 0 0 0 0 0 0 0 0 0 0 0 -0.0750729558964628 0 0.00379583721259781 -0.00187405152487366 0 0 0 0 -0.0194465944689231 0 -0.0152791033287771 0.0194997993799334 0 0 -0.0388026265501462 0 0 0 0 0 0 0 0.0370572273704902 0 0 0 0 0 0 0 0 0 0 0 0 -0.00161322061728509 0 0 0 0 0 0 0 0 0 0 0 0.0193774466022203 0.167827079323742 0.259683138687202 0 0 0 0 0 0 0.0452133269376504 -0.0253819059769927 0 -0.103741406514263 0 0 0 0 -0.0251213103132218 0 0 0 0 0 0 0 0 0 0 -0.000602592429440642 -0.0056039434502096 -0.110176641780529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.111709177407354 0 0 0 0 0 0 0 0 0
