0005-anti-human-CD80 0007-anti-human-CD274 0008-anti-human-CD273 0009-anti-human-CD275 0161-anti-human-CD11b 0021-anti-human-CD252 0022-anti-human-CD137L 0023-anti-human-CD155 0024-anti-human-CD112 0026-anti-human-CD47 0027-anti-human-CD70 0028-anti-human-CD30 0031-anti-human-CD40 0032-anti-human-CD154 0033-anti-human-CD52 0034-anti-human-CD3 0046-anti-human-CD8 0047-anti-human-CD56 0050-anti-human-CD19 0052-anti-human-CD33 0054-anti-human-CD34 0056-anti-human-CD269 0060-anti-human-CD90 0061-anti-human-CD117 0062-anti-human-CD10 0063-anti-human-CD45RA 0064-anti-human-CD123 0066-anti-human-CD7 0070-anti-humanmouse-CD49f 0071-anti-human-CD194 0072-anti-human-CD4 0125-anti-human-CD44 0081-anti-human-CD14 0083-anti-human-CD16 0085-anti-human-CD25 0087-anti-human-CD45RO 0088-anti-human-CD279 0089-anti-human-TIGIT 0100-anti-human-CD20 0101-anti-human-CD335 0102-anti-human-CD294 0123-anti-human-CD326 0124-anti-human-CD31 0127-anti-Human-Podoplanin 0134-anti-human-CD146 0135-anti-human-CD324 0136-anti-human-IgM 0138-anti-human-CD5 0141-anti-human-CD195 0142-anti-human-CD32 0143-anti-human-CD196 0144-anti-human-CD185 0145-anti-human-CD103 0146-anti-human-CD69 0147-anti-human-CD62L 0149-anti-human-CD161 0151-anti-human-CD152 0152-anti-human-CD223 0153-anti-human-KLRG1 0154-anti-human-CD27 0155-anti-human-CD107a 0156-anti-human-CD95 0159-anti-human-HLADR 0160-anti-human-CD1c 0162-anti-human-CD64 0163-anti-human-CD141 0164-anti-human-CD1d 0165-anti-human-CD314 0166-anti-human-CD66b 0167-anti-human-CD35 0168-anti-human-CD57-R 0169-anti-human-CD366 0170-anti-human-CD272 0171-anti-humanmouserat-CD278 0174-anti-human-CD58 0175-anti-human-CD96 0176-anti-human-CD39 0177-anti-human-CD178 0179-anti-human-CX3CR1 0180-anti-human-CD24 0181-anti-human-CD21 0185-anti-human-CD11a 0186-anti-human-IgA 0187-anti-human-CD79b 0189-anti-human-CD244 0196-anti-human-CD235ab 0205-anti-human-CD206 0206-anti-human-CD169 0207-anti-human-CD370 0208-anti-human-XCR1 0215-anti-human-CD268 0217-anti-human-CD54 0218-anti-human-CD62P 0224-anti-human-TCRab 0245-anti-human-CD106 0246-anti-human-CD122 0247-anti-human-CD267 0353-anti-human-CD41 0355-anti-human-CD137 0356-anti-human-CD254 0358-anti-human-CD163 0359-anti-human-CD83 0360-anti-human-CD357 0362-anti-human-CD309 0363-anti-human-CD124 0366-anti-human-CD184 0367-anti-human-CD2 0368-anti-human-CD226 0369-anti-human-CD29 0370-anti-human-CD303 0371-anti-human-CD49b 0373-anti-human-CD81 0374-anti-human-CD98 0375-anti-human-IgGFc 0384-anti-human-IgD 0385-anti-human-CD18 0386-anti-human-CD28 0387-anti-human-TSLPR 0389-anti-human-CD38 0390-anti-human-CD127 0048-anti-human-CD45 0392-anti-human-CD15 0393-anti-human-CD22 0394-anti-human-CD71 0395-anti-human-B7H4 0396-anti-human-CD26 0397-anti-human-CD193 0399-anti-human-CD204 0400-anti-human-CD144 0402-anti-human-CD1a 0406-anti-human-CD304 0407-anti-human-CD36 0420-anti-human-CD158 0437-anti-mousehuman-CD207 0576-anti-human-CD49d 0577-anti-human-CD73 0590-anti-human-CD305 0591-anti-human-LOX1 0592-anti-human-CD158b 0594-anti-human-CD133 0597-anti-human-CD209 0599-anti-human-CD158e 0600-anti-human-CD158f 0801-anti-human-CD337 0802-anti-human-CD336 0828-anti-human-CD307d 0829-anti-human-CD307e 0830-anti-human-CD319 0055-anti-human-CD138 0853-anti-human-CLEC12A 0863-anti-human-CD257 0867-anti-human-CD94 0870-anti-human-CD150 0895-anti-mousehuman-Mac2 0896-anti-human-CD85j 0897-anti-human-CD23 0899-anti-human-HLAA2 0901-anti-human-GARP 0902-anti-human-CD328 0908-anti-human-TCRVb13.1 0920-anti-human-CD82 0944-anti-human-CD101 0985-anti-human-CD360 1046-anti-human-CD88 1047-anti-human-HLAF 1048-anti-human-NLRP2 1051-anti-human-Podocalyxin 1052-anti-human-CD224 1056-anti-human-CD258 1057-anti-human-DR3
NAPSA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0953215622153995 0 0 0 0 0 0 0 0 0 0 0 -0.064514084169284 0 0 -0.0829516605334708 0 -0.495460353020318 0 -0.0195828480794038 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00350240522868362 0 0 -0.00304666878392309 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0241058616377535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0500545707903479 -0.0621067053068508 0 0 0 -0.0353613639934171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.031706013537457 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00342892305107017 0 0 0 0 0 0 0 0 0
CPVL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0702283274477969 -0.039730854037701 0 0.133549360888781 0 0 0 0 0 -0.00843623955454777 0 0 0 -0.20755301494677 0 0 0 -0.0591911740006986 -0.0329626488661651 -0.0730960324531659 -0.0635090324023352 0 0 -0.13339945956714 0 0 0 0 0 0 0 -0.264179765515449 0 0 0 0 0 -0.119309618953781 -0.0942663734914574 0 0 0 0 0 0 0 0 0 0 0 0 -0.197805780803061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0719667340057033 0 0 -0.00202155493234052 0 0 0 0 0 0 0 0 0 0 0 0 -0.0695727451974649 0 0 0 0 0 0 0 0 -0.0553017166913176 0 0 0 0 0 0 0 0 0 0 0.0950822463209553 0 0 0 0 0 0 0 0 0 0 0 -0.00210591785961984 0 0 0 0 0 0.0644214316235034 0 -0.0842573808355371 0 0 0 0 0 0 0 0 -0.239181288450409 0 0 0 0 0 0 0 0 0
HLA-DRB5 0 0 0 0 -0.000935930122290953 0 0 0 0 0 0 0 0 0 -0.038410160168096 -0.0399351548893465 0.100635476932773 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.128455776426888 0 0 0 0 0 0 0 0 0 0 0 0.00736452253854898 0 0 0 0 0 0 0 0 0 0 0 0.0191531190971031 0 0 0 0 0 0 0 0.143187395717749 0.00433321809753353 0 0 0 0 0 0 0 0.00244004183358881 0 0 0 0 0.0207255668875662 0 0 0 0.0223451475121762 0 0 0 0.0101944585972627 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0246380321364423 0 0 0 0 0 0 0 0.00637870718827751 0 0 0 0 0 0 0 0.00978121490794435 0.0268179974218191 0 0 0 0 0 0 0 0 0 0 0.0109398245264879 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0275089900236304 0 0 0 0 0 0 0 0 0 0 -0.00211069781071397 0 0 0 0 0 0 0 0 0
HLA-DMA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0783401949255285 0 -0.091652914014972 0 0 0 0 0 0 0 0 -0.0104303437120874 0 -0.0392488895266795 0 0 0 0 0 0 0 0 0 0 0.0240816355009411 0 0 0 0 0 0 0 0 -0.0967408679545213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0607003745458149 0.0636621941868096 0 0 0.0897752505172554 0 0 0 0 0.0269603519478308 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00557286034188894 0 0 0 0 0 0 0 0 0 0.0135082708598491 0 0 0 0 0 -0.0527793835414736 0 0 0 0 0 0 0 0.0271342400973723 0 0 0 0 0 0 0 0.0035511503700422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0114447747297561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
HLA-DRB1 0 0 0.00667522765870238 0 0 0 0.00209029622401628 0 0 0 0.0054217898924148 0 0.0206018582868445 0 0 0.0207384005050872 0.0254124036759215 0 0 0 0 0 0 0 0 -0.0165814183726183 0 0 0 -0.0218384481860909 0 0 0 0 0 0 0 0 0 0 0 0 0.000463317812036981 0 0 0 0 0 0 0 0 0 0 0 -0.0205715939917569 0 0 0 0.00557958282744005 0 0 0 0.102332783215356 0 0 0 0.00666494793011358 0 0 0 0 0.00929264675159946 0 0 0 0 0.0183641581584379 0 0 0 0 0 0 0 0.0703879913666536 0 0 0 0 0 0 0 0.00594163060410294 0 0 0 0 0 0 0 0 0.000844227041301698 0 0 0.00823992975578905 0 0 0 0.014268090328026 0 0.0117702756640032 0 0 0 0 0.0390651920968038 0 0 0.0460893226013101 0 0.0151080738579021 0 0 0 0 0 0 0.00915474386633978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00345697813269053 0 0 0 0 0 0 0.00763227878179661 0 0 0 0 0.000663102319917678 0 0.0100794568980768 0 0 0 0 0 0 0 0
AREG 0 0 0 0 0 0 0 0 0 0.00786101587116691 0 0 0 0 0 0.335317538597455 -0.06657493605718 0.021595182872215 0.00233989798821698 0 0 0 0 0 0 0.0730905001767842 0 0 0 0 0.0983893336447502 0.0769515636394866 0 -0.0679303370948483 0 0.155381762889714 0 0 0 0.227064701021554 0 0 0 0 0 0 0 0.184776453661583 0 0 0 0 0 0 0.181361670863895 0 0.0133333913833858 0 0.0511664149060038 0.0382839387290535 0 0 0 0 0 0 0 0.0769289628083623 0 0 0 0 0 0 0 0.0473430815391464 0 0 0 0 0 0.0158987564652601 0 0 0.0482286721748127 0 0 0 0 0 0 -0.0358336763648224 0 0.0287977576019525 0 0.134564481454948 0 0 0.0527291278927278 0 0 0 0 0 0 0 0.134353342231093 0 0.0326432575512832 0 0 0.105678866574658 0 0 0 0 0 0 0.0599967306424125 0 0.0123762476602981 0 0 0.0238280042168485 0 0 0 0 0 0.0098643047553642 0 0 0 0 0 0 0 0 -0.293549551992588 0 0.0484649189006793 0 0 0.122948229142053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.275909045000155 0 -0.0277479653637219 0 0 0 0 0 0 0 0 0
SNX9 0 0 0 0 -0.241051161420562 0 0 -0.023319843139428 0 0 0 0 0 0 0 0 -0.310757326097415 0 0 -0.099225043785751 0 0 0 0 0 0 0 -0.038719934432318 0 -0.246128551924841 0.134718637924944 -0.00676935664109856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0591097152483356 0 0 0 0 0 0 0 0 0 0 0 0.0406512067738536 0 -0.122254901886824 0 0 -0.00829134043516577 0 0 -0.202884045441761 0 -0.00260942388682989 0 0 0 -0.11770481927812 0 0 -0.0307620798079622 0 0 0 0 0 0 0 -0.114281658573474 0 0 0 0 0 0 0 0 0.169537999875345 0 0 0 0 0 0 0 0 0 0 0 0 -0.0188298137958636 0 -0.00993320426481722 0 0 0 0 0 0 -0.0282234822790795 0 0 -0.276328322090314 0 0 0 0 0 0 0.0861918715579389 0 0 0 0 0 -0.0232396688045197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.250479550968649 0 0 0 0 0 0 0 0 -0.410765042574256 0 0
FCER2 0 0 0 0 0 0 0 0 0 0 0 0 0.0261334286049427 0 -0.0486858906970997 -0.237147643227128 -0.228410758532799 0 0 0 0 0 0 0 0 0 0 -0.0827889205213204 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.287140913654946 0 0 0 0 0 0 0.0510714695476065 0 0 0 0 -0.0244012454744225 0 0 0 0 0 0 0 -0.0196653674475447 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0509599746049778 0 0 0 0 0 0 0 0 0 0 0 -0.0817314185969632 0 0 0 0 0 0 0 0 0 0 0 0 -0.205734565290193 0 0 0 0 0 0 0 0.0154269363073213 -0.0221510226601686 0 0 0 0 0 0 0.0871741374002367 0.218476953237727 0 0 0 0 0 0 0 0 0 0 0 0.391325745691661 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0299928961170794 0 0 0 0 0 0 0 0 0 0 0 0 0 0
FAM129C 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.019720620157202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0844978219792675 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0736795041269221 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.137310590938148 0 0 0 0 0 0 0 0.00614815566930815 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
BACH2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031595900090781 -0.128973227063148 0 0 -0.130861336623282 0 0 0 0 0 0 0 0 0 0 0.11792226361935 0 0 -0.0512131650586349 -0.0224870350503841 0 -0.044392046847559 0 0 0 0 0 0.0363750556019107 0 0 0 0 0.0434534535820295 0 0 0 0 0 0 0.156271994202767 0 0 0 0 0.00886057588332843 0 -0.0491270606423179 0 0 0 0 0 -0.076676259346453 0 0 0 0 0 0 0 0 0 0 0 0 0.0340612296104586 -0.117715808600227 0 0 -0.0769325060590256 0 0 0 0 0 0 -0.0792022870481944 0 0 0 -0.0649575662277975 0 0 0.0213166311955713 0 0 0 0 0 0 0 0 0 -0.0562721997309875 0 0 -0.00105584251657901 0 0 0 -0.033793232400554 0 0 0.0168021559244305 0 0 0 0 0.0058367633649057 0 0.00798039882664039 0 0 0 0 0 0 0 0 -0.00143337583096301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0736543225584902 0 0 0 0 0 0 0 0 -0.0601483331209653 0 0 0 0 0 0 0 0 -0.0793319129390114 0 0
TCF7 0 0 0 0 0.0161317596984471 0 0 0 0 0.0403229152403643 0 0 0 0 0.109152917141636 0.218657708453219 0 0 0 0.0482649888984317 0 0 0 0 0 0.00157517954933537 0 0.314286217725032 0 0 0.176160430180215 0.00749857775641677 0 0 0 0.0178446350957558 0 0 0 0 0 0.0333260413884216 0 0 0 0 0 0.256561737328368 0 0 0 0 0 0.00998475714560915 0.0631967171725688 0 0 0 0 0.0383048733807989 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0751455192070859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140562056210298 0 0 0 0 0.0685969295017962 0 0 0 0 0 0 0 0.125834329033957 0 0 0 0 0.0107063796596718 0 0 0 0 0.0240294636695758 0 0.110054533819167 0 0.0802864128267584 0 0 0 0 0 0 0 0.0134503495679325 0 0 0 0 0 0 0 0 0 0 0 0.000976529977626178 0 0 0 0 0 0 0 0 0 0 0.00392873848670348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
LEF1 0 0 0 0 0 0 0 0 0 0.00742326592706279 0 0 0 0 0.0745957541532684 0 0 0 0 0 0 0 0 0 0 0.00667873226316536 0 0.17657873660558 0 0.0263777330270275 0 0.00255130941215429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.037239152956933 0 0 0 0 0 0 0.0569431176720814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000673994641618607 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0163875666124716 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0248367899129367 0 0 0 0 0 0 0 0 0
CCR7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.101911242004608 9.50388415052863e-06 0 0 0 0 0 0 0 0.0995990153993606 0 -0.00768899736785386 0 -0.0245781575042062 0.103266723995008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0281088541844056 0 0 0 0 0.00780686553490122 0 0 0 0 0 0 0 0 -0.00999553412779328 0 0 0 0 0 0 0 0 0 0 0.0152527143552732 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00651739561634938 0 0
PIK3IP1 0 0 0 0 0.0345277031721142 0 0 0 0 0 0 0 0 0 0.0855495103524627 0.19669290546261 0.253000956789991 0 0 0.000440360376742959 0 0 0 0 0 0.177567368378354 0 0.00753803163187961 0 0 0 0 0.000728671188886357 0.0169301132643875 0 0 0 0 0 0 0 0 0 0 0 0 0 0.113167368054989 0 0 0 0 0 0 0.0218295952027229 0 0 0 0 0.0782548471283353 0 0 0 0 0 0 0 0.115260349127645 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00688484281082486 0 0 0 0 0 0 0 0 0 0 0 0.0886911286889068 0 0 0 0 0 0 0 0 0 0 0 0 0.209417570097753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
TSHZ2 0 0 0 0 0 0 0 0 0 0.0149712806582559 0 0 0 0 0.0695145293756582 0 0.0133866617596688 0.00950757441660025 0 0 0 0 0 0 0 -0.1259034406233 0.000438986831865622 0 0 0 -0.100564271263518 0.0464032319880202 0 0 0.0197106472164973 0.0568303309134202 -0.01125825377678 0 0 0 0 0.0523598466709344 -0.120252242615373 0 -0.00804175401361846 0 0 0 0 0 0 0 0 0 0.116023697482164 0 0 0 0 0.0309145789374627 0 0 0 0 0 0 0 0 0 -0.0811040898225169 0 0 0 0.141415513107371 0 0 0 0 0 0 0 0 0 0 0.00997733608092254 0 0 0 0 0 0 0 0 0.0762564207142341 0 0.0242372895141652 0 0 0 0 0 0 0 0 0 0 0 0 0.0605071532082975 0 0 0.0372395181039513 0 0 0 0 0.0534977095763467 0 0.110202120398024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0240231331945894 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00106784544642343 0 0 0 0 0 0 0 0 0
LINC00861 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.133423909898406 -0.370851163924895 -0.0726473352729096 0 0 0 0 0 0 0 0 0 0 -0.350892209591454 0 -0.091830948535417 -0.105965687130383 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.263691506726483 0 0 -0.0413273080061276 0 0 0 -0.0303636704189662 0 0 0 0 -0.0714571505639836 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0668322801228733 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.15772350612473 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
FHIT 0 0 0 0 0 0 0 0 0 0 -0.000312350863086908 0 0 0 -0.0649206385756022 0.104930316249189 -0.199780328763862 0 0 0 0 0 0 0 0 0.0782218449641338 0 0.0151072556477123 -0.0384582186625797 0 0.156283120069379 0 -0.00144607241722531 0 -0.0451297291835619 0 0 0 0 0 0 0 0.0879009580232156 0 0 0 0 0.0411589944109889 0 0 -0.000405828121760408 0 0 0 -0.0304800492355904 0 0 0 0 0 0 -0.0392713937397951 0 0 0 0 0 -0.105894905627535 0 0 0 0 0 0.0411263381622461 -0.0303434320340785 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.156745225361585 0 0 0 0 0.0278958202503171 0 0 0 0 0 0 0 0 0 -0.159791902038592 0 0 0.00057717448079357 0 0 0 0 0 0 0.097867782283529 0.00585281548882674 -0.0205188283491377 0 0 0 0 0.162126812193151 0 0 0 0 0 0 0 0 -0.0222753338194341 -0.0269190791405427 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00833018559730506 -0.000679256830697638 0 0 0 0 0 0 0 0 0 0 0 -0.0349659741276951 0 0
C12orf57 0 0 0 0 0 0 0 0 0 0.0542708789818869 0 0 0 0 0.0944094763791521 0.337175630273068 0.268312918635086 0 0 0 0 0 0 0 0 0.0151967053544268 0 0.193302424362 0 0 0.00818496457818417 0.038901380856025 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.145023041007474 0 0 0 0 0 0 0.0573963992483327 0 0 0 0 0 0 0 0 0 0 0 0 0.0415628160019892 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0694755022035709 0 0 0 0 0 0 0 0 0 0 0 0.0635378706477124 0 0 0 -0.00653838295971084 0 0 0 0 0 0 0 0 0.274701418817329 0 0 0 0 0.00376933428576081 0 0 0 0.0527703910159819 0 0 0 0 0.00531003420402792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
LEPROTL1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0341934189702576 0.00478125140401011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.016423379108161 0 0 0 0 0 0 0 0 0 0 0.179527679736098 0 0 0 0 0 0 0.045009664689786 0 0 0 0 0 0 0 0 0 0 0 0 0.00703492429535368 0 0 0 0 0 0.0424652795581496 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0508752400461623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0483877873245785 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
LINC02446 0 0 0.00390076010579889 0 0.00607377670924217 0 0 0 0 0 0 0.010206643678485 0 0 0.0142180305676104 0 0 0.0121552318524918 0 0 0.00339109102303527 0.0164061508521716 0 0 0 0.0718027783833614 0 0.0843371897332722 0 0.0220854036069677 0 0 0 0.00504478443748397 0 0.025495924586138 0.0419224468101411 0 0 0.0236212672713171 0 0 0.0881895758845074 0 0 0 0 0.0791133528535711 0.00800450802499324 0 0 0 0 0 0.0441178164701798 0 0.0121608568305064 0 0 0.035710125341966 0.00130401436037357 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0682048203066949 0 0 0 0 0.00749861267087589 0.00021926477887848 0 0 0 0 0 0 0 0 0 0.00358232945526328 0 -0.0463907320026669 0.0114047017324554 0.0449290512099875 0.00136036103191025 0 0 0 0 0 0 0 0 0 0.0662636229077017 0 0.00164406578728652 0 0 0 0 0 0 0 0 0 -0.0304986309013079 0 0.00799772746808275 0 0 0 0.0149853920141016 0 0 0 0 0.00251935973831053 0 0 0 0 0.0442604794931262 0.147364873767394 0.0107895684360672 0 0 0 0.015753904784948 0.00402531465694563 0.028680159605781 0.041002587403054 0 0 0 0 0 0 0 0 0 0.00238042992217025 0 0 0.00139487770691907 0.0124148347581907 0 0 0 0 0 0.0174593839917914 0.0125106277278634 0.0038351317123084 0 0 0 0
NELL2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0862237424886278 -0.0819079579856531 0.293889775125628 0 0 0 0 0 0 0 0 0.247395322045667 0 0 -0.00369341691232152 0 -0.493046786611065 -0.0536699161834829 0 0 -0.0190165716449419 0 0 0 0 0 0 0 0.155385228262189 0 0 0 0 -0.0903531877339234 0 0 0 0 0 0 0.111147029332046 0 0 0 0 0.0902060856662449 0 -0.042405928384097 0 0 0 0 0 0.204597085625509 0 0.0735837714443153 0 0 0 0 0 0.0984325580742209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.10581237079673 0 -0.00372871345133861 0 0 0 0 0.0110458034002973 0 0 0 0.00251510476341479 0 0 0 -0.0720437499552526 0 -0.0464344522010791 0 0 0 0 0 0 0 0 0 0 0.0178057871257862 0 0 0 0 0 0 0 0 0.0225344947109462 0 0 0 0 0 0 0.238057700986504 0.0984513266914537 0 0 0 0 0 0 0.0335464733992697 0 0 0 0 0 0 0 0 0 0 0 0 0.0148867794225961 0 0 0 0 0.0266865848703855 0 0 0 0 0 -0.103268720363418 0 0
RPS12 -0.00652082202122258 0 -0.03807148631519 0 -0.0414113426346066 -0.00350030927612382 -0.0215686651471828 0 -0.00634438042611794 -0.0558390960127351 -0.0362874700823275 -0.0705193801500733 -0.00760542342431022 0 -0.0526694514060952 -0.369236997353413 -0.11579648798042 0 -0.0132964508048852 -0.048438246290298 -0.00434724793791887 -0.0424696003184701 0 -0.0199666019330263 0 0 0 -0.118154556185267 -0.0336986365652392 0 -0.129409759618841 -0.0914819446147561 -0.0197032685590603 0 0 0 -0.104226238136597 -0.053748000078294 0 0 -0.0539716791579043 0 -0.0354627286162758 -0.0410898559005748 -0.00686070371478296 0 0 -0.261065029666405 -0.00258889581291305 -0.0492188779597116 0 -0.00845630162009861 0 0 -0.0675285579619838 -0.0154556691223863 -0.043248766776553 -0.00267620678866186 -0.0292485469959165 -0.074502271894 -0.0336367103684807 -0.0405198778789616 -0.0828577612100389 0 -0.0162080062915299 -0.0190594634044731 0 0 0 -0.0288468116133149 -0.00258403514157942 -0.0272449968225352 -0.0442950061656234 -0.0250665222227346 -0.0838303114215346 -0.0459533712183688 -0.00942617987552969 -0.0251631038285791 -0.072254064753886 -0.0199506411976143 -0.00808998131172029 -0.148207080199626 -0.0507036557430517 -0.0311727668426418 -0.0140389366317139 0 -0.0297531298133435 0 -0.0105997747490911 -0.0157973273028418 0 -0.0564037083416261 0 -0.100848918544424 -0.0355130572401697 -0.0398133512438647 -0.0390829119040461 0 0 -0.0187224598082953 -0.00598740837871042 0 -0.0402011158428226 0 -0.0396859486136148 0 -0.162009907872986 -0.0257899844627874 -0.120563292391838 -0.00295028428519099 -0.00187056174257215 -0.0370135867882246 -0.00461884983263794 0 0 -0.125695743366092 -0.0273829748050492 0 0 -0.0214972307885347 -0.0442188643341206 0 0 0 -0.0613182521414425 0 -0.000933602643809066 -0.074240050010068 -0.046765985413537 -0.0412423587340498 0 -0.00439367988622079 -0.00622693028059977 0 -0.0048402361386716 -0.00767476555951516 -0.113095460522318 -0.0203437895768858 -0.000949648517538245 -0.00512525343809561 -0.00474677593172321 -0.00708259834404367 -0.0577130826096674 -0.0379391332603757 -0.0404648184458326 -0.0434226567596998 0 -0.0351019241548641 -0.00688214845686004 -0.0863245106613252 0 -0.030545119378187 -0.069073075478658 -0.0432329119610966 -0.0916365519039692 -0.0379895540274249 -0.0389123675046544 -0.0174945855615954 -0.0533884600947648 -0.0193727749856726 -0.0545600793671196 -0.0622629130958193 -0.0455375048814962 -0.0495126838594577 -0.058489244653316 -0.0254261173931017 -0.00298935263987473 -0.0591717745920325 -0.0126198995140002 -0.0105653888038697
